ds_voxel_size: 0.000000
ds_voxel_size_lc: 0.020000
use_cloud_scale_for_ds: 0
cloud_scale_previuos_cloud_weight: 0.900000
ds_lc_voxel_size_ratio: 2.000000
points_per_cloud_scale: 25
keyframe_threshold_length: 0.005000
keyframe_threshold_angle: 5.000000
keyframe_threshold_fitness: 0.500000
keyframe_threshold_index: 0
scan_matching_method: 0
icp_max_iterations: 25
icp_max_coarse_iterations: 0
icp_max_correspondence_distance: 0.500000
coarse_correspondence_factor: 10
local_map_width: 100
local_map_init_frames_count: 1
imu_topic:/imu/data
use_ins_guess: 0
use_preint_imu_guess: 0
use_lidar_odometry_guess: 0
use_preint_undistortion: 1
sync_offset_ms: 0.000000
translation_std_min_x: 0.010000
translation_std_min_y: 0.010000
translation_std_min_z: 0.010000
gamma_1: 10.000000
gamma_2: 0.500000
gamma_3: 10.000000
gamma_4: 40.000000
gamma_5: 0.500000
time, x, y, z, vx, vy, vz, obs_vx, obs_vy, obs_vz, qw, qx, qy, qz, fitness, residual_x, residual_y, residual_z, residual_qw, residual_qx, residual_qy, residual_qz, cov_x, cov_y, cov_z, bias_acc_x, bias_acc_y, bias_acc_z, bias_ang_x, bias_ang_y, bias_ang_z
1676923077.298617,-0.015993,-0.046802,-0.001218,-0.160264,-0.469009,-0.012203,-0.012887,-0.185377,0.000345,0.999818,-0.014315,-0.002235,0.012430,0.015789,-0.018631,-0.047607,-0.002203,0.999898,-0.013775,-0.001500,0.003446,0.000256,0.002190,0.000100,0.001048,0.002321,0.000236,0.000687,0.000075,-0.000172
1676923077.398457,-0.013190,-0.010950,0.001545,0.038126,0.367020,0.038803,0.060138,0.011697,0.004805,0.999904,-0.012212,-0.000430,0.006571,0.008487,0.000158,0.056066,0.004592,0.999988,0.003252,0.000339,-0.003593,0.000137,0.003490,0.000100,0.000056,-0.002727,-0.000202,-0.000158,-0.000016,0.000175
1676923077.498297,-0.005627,-0.037751,-0.003009,0.071570,-0.265927,-0.051784,0.008666,-0.072395,-0.006128,0.999934,-0.006192,0.000106,0.009636,0.007952,0.005134,-0.029070,-0.006870,0.999981,0.005461,0.000180,0.002715,0.000128,0.000532,0.000100,-0.000241,0.001475,0.000310,-0.000275,-0.000009,-0.000137
1676923077.599097,-0.007965,-0.015851,0.002526,-0.019213,0.219166,0.058177,0.005263,0.038748,0.012746,0.999964,-0.001817,0.000523,0.008258,0.006356,-0.003374,0.029187,0.006866,0.999987,0.004790,0.000663,-0.001350,0.000100,0.001191,0.000100,0.000177,-0.001461,-0.000317,-0.000239,-0.000033,0.000067
1676923077.698937,-0.008628,-0.027748,0.002847,-0.008614,-0.119102,0.002783,0.018391,-0.009497,0.007582,0.999960,-0.000088,-0.000414,0.008935,0.003171,-0.001303,-0.016748,-0.001547,0.999999,0.001697,0.000391,0.000020,0.000100,0.000490,0.000100,0.000068,0.000836,0.000071,-0.000085,-0.000020,-0.000001
1676923077.798777,0.008076,-0.036588,0.000349,0.165755,-0.091551,-0.025194,0.185080,-0.034895,-0.004213,0.999887,-0.010270,-0.003571,0.010385,0.001615,0.008774,-0.007887,-0.003882,0.999946,-0.010255,-0.001299,0.001423,0.000227,0.000100,0.000100,-0.000433,0.000388,0.000215,0.000512,0.000065,-0.000071
1676923077.898617,0.039945,-0.019250,0.002354,0.326148,0.168240,0.021504,0.330897,0.045311,0.000466,0.999931,-0.003626,-0.003029,0.010769,0.001669,0.008073,0.019750,0.002479,0.999972,0.007251,0.000843,-0.001326,0.000764,0.000267,0.000100,-0.000400,-0.000978,-0.000098,-0.000358,-0.000042,0.000066
1676923077.998469,0.089563,-0.035090,-0.004211,0.493286,-0.168901,-0.069977,0.392584,-0.056233,-0.031094,0.999801,-0.014266,-0.001900,0.013826,0.001257,0.015893,-0.021088,-0.006800,0.999950,-0.009753,-0.001559,0.001846,0.001106,0.000237,0.000100,-0.000782,0.001047,0.000381,0.000487,0.000078,-0.000092
1676923078.098309,0.130738,-0.013969,-0.000476,0.414453,0.197130,0.041314,0.346249,0.031674,0.031391,0.999863,-0.008538,-0.000391,0.014170,0.001889,0.005328,0.024312,0.006689,0.999974,0.006981,0.000699,-0.001660,0.000100,0.000528,0.000100,-0.000268,-0.001232,-0.000310,-0.000352,-0.000035,0.000084
1676923078.199109,0.175716,-0.027878,-0.002340,0.446592,-0.151751,-0.021517,0.356890,-0.022632,-0.003952,0.999854,-0.003646,-0.001069,0.016657,0.001244,0.011969,-0.016724,-0.003958,0.999998,0.001043,-0.000123,0.001512,0.000100,0.000470,0.000100,-0.000588,0.000844,0.000183,-0.000052,0.000006,-0.000075
1676923078.298949,0.218112,-0.015097,-0.002608,0.428923,0.113885,-0.002716,0.334163,0.043841,0.007246,0.999842,-0.004566,-0.000149,0.017170,0.001505,0.010339,0.011522,0.000577,0.999999,0.000196,0.000049,-0.001064,0.000100,0.000237,0.000100,-0.000517,-0.000574,-0.000033,-0.000010,-0.000002,0.000053
1676923078.398789,0.254493,-0.024920,0.001167,0.360986,-0.111239,0.036766,0.318422,-0.017042,-0.002304,0.999807,-0.003744,0.000291,0.019274,0.001312,0.004670,-0.014351,0.003631,0.999999,0.000531,0.000278,0.001081,0.000100,0.000271,0.000100,-0.000227,0.000717,-0.000184,-0.000027,-0.000014,-0.000054
1676923078.498629,0.286897,-0.015199,-0.003442,0.328265,0.085165,-0.045319,0.267242,0.025169,-0.003504,0.999789,-0.007125,-0.000057,0.019276,0.001215,0.005168,0.009198,-0.005816,0.999995,-0.002948,-0.000716,-0.000526,0.000100,0.000181,0.000100,-0.000257,-0.000463,0.000284,0.000147,0.000036,0.000026
1676923078.598469,0.312949,-0.013520,0.000648,0.261513,0.006174,0.041122,0.261591,0.024822,0.035060,0.999781,-0.003939,-0.000822,0.020561,0.001130,0.000361,-0.001744,0.004602,0.999995,0.003214,0.000438,-0.000126,0.000123,0.000100,0.000100,-0.000018,0.000084,-0.000231,-0.000160,-0.000022,0.000006
1676923078.698309,0.347623,-0.015157,-0.002691,0.353135,-0.030999,-0.034880,0.328116,-0.006267,0.000554,0.999712,-0.007530,-0.001289,0.022753,0.001241,0.006658,-0.005403,-0.004879,0.999995,-0.003085,-0.000714,0.000685,0.000100,0.000100,0.000100,-0.000323,0.000264,0.000243,0.000151,0.000035,-0.000034
1676923078.799109,0.380221,-0.001609,0.000394,0.332572,0.120284,0.031999,0.368953,0.056612,0.019918,0.999690,-0.005209,-0.002432,0.024207,0.000956,-0.001238,0.012213,0.002627,0.999997,0.002181,0.000562,-0.000886,0.000100,0.000100,0.000100,0.000058,-0.000611,-0.000126,-0.000109,-0.000028,0.000044
1676923078.898949,0.427733,-0.006774,-0.002101,0.472885,-0.074455,-0.027966,0.482129,-0.005897,-0.013055,0.999580,-0.007224,-0.001570,0.028013,0.000945,0.010868,-0.013251,-0.003859,0.999998,-0.001098,-0.000614,0.001404,0.000253,0.000113,0.000100,-0.000533,0.000668,0.000196,0.000055,0.000031,-0.000070
1676923078.998799,0.473813,0.004149,0.001064,0.467275,0.082970,0.031650,0.465418,0.033719,0.022892,0.999456,-0.005774,-0.000448,0.032474,0.001133,-0.002004,0.009019,0.004508,1.000000,0.000726,-0.000162,-0.000278,0.000100,0.000100,0.000100,0.000093,-0.000453,-0.000222,-0.000036,0.000008,0.000014
1676923079.098639,0.533244,0.009029,-0.001219,0.597462,0.010403,-0.023072,0.526557,-0.003098,0.003306,0.999211,-0.006039,-0.003695,0.039084,0.000816,0.015083,-0.001320,-0.005672,0.999999,-0.000444,0.000551,0.000925,0.000299,0.000100,0.000100,-0.000747,0.000086,0.000293,0.000022,-0.000027,-0.000046
1676923079.198479,0.589977,0.019652,-0.001834,0.582163,0.062581,-0.009488,0.559261,0.014113,-0.011901,0.998974,-0.006750,-0.000902,0.044771,0.000940,0.003068,0.007173,0.000657,0.999999,0.000755,-0.000838,-0.000129,0.000100,0.000100,0.000100,-0.000159,-0.000350,-0.000035,-0.000037,0.000041,0.000006
1676923079.298319,0.653950,0.025216,-0.002321,0.637360,-0.001728,-0.005621,0.570430,-0.034584,0.022692,0.998785,-0.005561,-0.003275,0.048861,0.000867,0.012113,0.001276,-0.002786,1.000000,-0.000381,0.000288,0.000342,0.000100,0.000100,0.000100,-0.000610,-0.000053,0.000146,0.000019,-0.000015,-0.000017
1676923079.399119,0.720330,0.033370,-0.000755,0.670085,0.016238,0.011858,0.627706,0.002382,0.019552,0.998627,-0.004721,-0.002437,0.052119,0.000843,0.007617,0.002748,0.001780,1.000000,0.000082,-0.000207,0.000344,0.000100,0.000100,0.000100,-0.000382,-0.000132,-0.000090,-0.000004,0.000010,-0.000017
1676923079.498959,0.797585,0.043459,-0.001890,0.780447,0.020089,-0.014593,0.726818,-0.010220,0.021401,0.998309,-0.004293,-0.002938,0.057905,0.001118,0.013412,0.002386,-0.003480,1.000000,0.000796,0.000465,0.000448,0.000227,0.000100,0.000100,-0.000672,-0.000103,0.000175,-0.000040,-0.000024,-0.000022
1676923079.598799,0.878296,0.057230,-0.002224,0.819317,0.043611,-0.007363,0.760318,0.020542,0.039141,0.998005,-0.005659,-0.000417,0.062880,0.000824,0.008301,0.004396,-0.000506,1.000000,-0.000327,-0.000515,0.000165,0.000147,0.000100,0.000100,-0.000419,-0.000211,0.000020,0.000016,0.000026,-0.000008
1676923079.698639,0.961868,0.071315,-0.003481,0.848568,0.035057,-0.012296,0.768303,-0.002338,0.014861,0.997660,-0.006886,-0.001277,0.068013,0.001069,0.011629,0.002668,-0.004435,1.000000,-0.000944,-0.000188,0.000085,0.000100,0.000100,0.000100,-0.000582,-0.000122,0.000223,0.000047,0.000009,-0.000004
1676923079.798479,1.047777,0.086412,-0.004478,0.873443,0.033196,-0.010944,0.805215,0.017458,-0.010916,0.997270,-0.005411,-0.002133,0.073612,0.001073,0.012433,0.004035,-0.002387,0.999999,0.001148,-0.000217,0.000708,0.000100,0.000100,0.000100,-0.000624,-0.000187,0.000122,-0.000057,0.000011,-0.000035
1676923079.898319,1.129346,0.100896,-0.004017,0.821903,0.023295,0.001993,0.766543,0.042484,0.039364,0.996870,-0.006292,-0.000281,0.078804,0.000804,0.004847,-0.000212,0.001445,1.000000,-0.000142,0.000015,-0.000115,0.000100,0.000100,0.000100,-0.000243,0.000016,-0.000075,0.000007,-0.000001,0.000006
